,online_order,book_table,rate,votes,location,rest_type,approx_cost(for two people),menu_item,listed_in(type)
47115,0,0,,0,54,5,350.0,9088,Dine-out
47116,0,0,,0,54,5,300.0,9088,Dine-out
47117,0,0,,0,53,5,350.0,9088,Dine-out
47118,0,0,,0,86,7,400.0,9088,Dine-out
47119,0,0,2.9,16,54,5,300.0,9088,Dine-out
47120,1,0,3.2,4,55,5,250.0,9088,Dine-out
47121,1,0,3.2,4,86,5,600.0,9088,Dine-out
47122,1,0,3.9,185,53,5,450.0,9088,Dine-out
47124,0,0,3.6,101,55,5,200.0,9088,Dine-out
47127,1,0,2.7,72,55,7,550.0,9088,Dine-out
47128,0,0,3.4,11,54,5,300.0,9088,Dine-out
47129,0,0,3.1,12,54,5,300.0,9088,Dine-out
47130,0,0,,0,53,5,200.0,9088,Dine-out
47135,0,0,,0,53,5,250.0,9088,Dine-out
47136,0,0,,0,53,5,250.0,9088,Dine-out
47137,0,0,,0,53,5,100.0,9088,Dine-out
47139,1,0,3.3,5,53,5,300.0,9088,Dine-out
47140,1,0,,0,53,5,250.0,9088,Dine-out
47141,0,0,3.4,7,86,5,,9088,Dine-out
47142,1,0,3.4,7,53,5,300.0,9088,Dine-out
47143,0,0,3.1,6,86,5,250.0,9088,Dine-out
47147,0,0,3.4,7,86,5,80.0,9088,Dine-out
47148,0,0,3.0,6,54,5,150.0,9088,Dine-out
47149,0,0,2.8,28,54,5,300.0,9088,Dine-out
47153,0,0,,0,86,5,150.0,9088,Dine-out
47155,0,0,3.2,5,64,5,300.0,9088,Dine-out
47156,0,0,,0,86,5,250.0,9088,Dine-out
47157,0,0,3.3,9,53,5,200.0,9088,Dine-out
47159,0,0,,0,54,5,300.0,9088,Dine-out
47160,0,0,3.3,12,86,1,800.0,9088,Dine-out
47161,0,0,3.1,8,55,5,500.0,9088,Dine-out
47162,0,0,2.7,43,55,7,150.0,9088,Dine-out
47164,1,0,3.3,4,53,5,200.0,9088,Dine-out
47165,1,0,3.9,291,55,7,300.0,149,Dine-out
47166,1,0,2.7,24,55,7,400.0,9088,Dine-out
47167,0,0,2.7,21,55,5,300.0,9088,Dine-out
47168,1,0,2.7,25,55,7,700.0,9088,Dine-out
47171,0,0,2.8,270,55,7,500.0,9088,Dine-out
47172,0,1,3.9,96,5,7,1200.0,9088,Drinks & nightlife
47173,0,1,4.3,1103,67,7,1650.0,9088,Drinks & nightlife
47174,0,0,3.2,97,67,7,1000.0,9088,Drinks & nightlife
47175,0,0,3.6,23,5,2,1200.0,9088,Drinks & nightlife
47176,0,1,4.1,4781,55,7,2600.0,9088,Drinks & nightlife
47177,0,0,4.3,2324,55,7,1800.0,9088,Drinks & nightlife
47178,1,0,4.2,1734,55,7,1400.0,9088,Drinks & nightlife
47179,0,0,4.0,777,55,7,1400.0,9088,Drinks & nightlife
47180,1,1,4.2,471,55,2,1200.0,6301,Drinks & nightlife
47181,0,0,4.1,742,55,7,1500.0,9088,Drinks & nightlife
47182,0,1,4.1,405,55,7,1500.0,9088,Drinks & nightlife
47183,1,1,4.1,664,55,7,1100.0,9088,Drinks & nightlife
47185,1,0,3.7,174,86,2,800.0,7734,Drinks & nightlife
47189,0,0,3.3,8,76,7,1000.0,9088,Drinks & nightlife
47192,0,1,3.9,96,5,7,1200.0,9088,Pubs and bars
47193,0,1,4.3,1103,67,7,1650.0,9088,Pubs and bars
47194,1,1,4.6,2423,67,2,1100.0,2672,Pubs and bars
47195,0,1,4.0,617,67,7,1800.0,9088,Pubs and bars
47196,0,0,4.0,930,67,2,800.0,9088,Pubs and bars
47197,0,0,3.7,103,67,2,900.0,9088,Pubs and bars
47198,0,0,3.4,10,67,7,1800.0,9088,Pubs and bars
47199,0,0,3.4,8,67,2,800.0,9088,Pubs and bars
47200,0,0,4.0,84,67,2,1200.0,9088,Pubs and bars
47201,1,1,3.1,405,5,2,800.0,2055,Pubs and bars
47202,0,0,3.6,23,5,2,1200.0,9088,Pubs and bars
47203,1,1,4.8,6470,55,2,1400.0,727,Pubs and bars
47204,1,0,4.2,1734,55,7,1400.0,9088,Pubs and bars
47206,1,1,4.2,471,55,2,1200.0,6301,Pubs and bars
47207,0,0,4.1,742,55,7,1500.0,9088,Pubs and bars
47208,1,1,4.1,664,55,7,1100.0,6986,Pubs and bars
47210,1,0,3.7,174,86,2,800.0,7733,Pubs and bars
47216,1,1,3.8,203,70,1,1200.0,716,Buffet
47217,1,1,4.2,4752,12,1,1500.0,8446,Buffet
47218,0,0,4.1,1015,69,1,500.0,9088,Buffet
47222,0,1,4.5,2219,70,1,1800.0,9088,Buffet
47224,0,1,4.4,2143,51,7,2200.0,9088,Buffet
47225,1,1,3.9,1943,52,1,2100.0,9088,Buffet
47227,1,1,4.5,1142,12,2,1200.0,9088,Buffet
47228,1,1,4.5,1431,12,2,1700.0,9088,Buffet
47230,0,1,4.3,689,70,7,2500.0,9088,Buffet
47231,1,0,4.0,3286,12,1,750.0,9088,Buffet
47233,0,1,3.9,54,52,1,1500.0,9088,Buffet
47234,0,1,4.2,341,51,2,1000.0,9088,Buffet
47235,0,0,4.3,469,51,7,1500.0,9088,Buffet
47238,0,1,4.3,331,70,1,1200.0,9088,Buffet
47240,1,1,4.2,570,77,1,1200.0,4775,Buffet
47241,1,0,4.0,167,70,2,1700.0,4944,Buffet
47242,1,1,4.3,1055,51,1,1600.0,9088,Buffet
47243,1,0,3.8,159,28,1,1300.0,7522,Buffet
47246,1,0,4.1,119,70,1,1000.0,8020,Buffet
47248,0,0,2.8,255,28,1,1000.0,9088,Buffet
47259,0,1,3.8,53,28,1,1100.0,9088,Buffet
47263,0,0,2.3,118,70,1,650.0,9088,Buffet
47264,0,1,4.3,166,82,7,2800.0,9088,Buffet
47265,0,1,4.4,1086,82,1,1600.0,9088,Buffet
47266,0,1,4.1,329,15,7,1300.0,9088,Buffet
47268,1,1,4.0,189,78,2,1300.0,7385,Buffet
47271,1,0,3.8,75,89,1,1000.0,5917,Buffet
47275,1,1,4.3,972,12,0,750.0,2708,Cafes
47276,1,1,4.2,2747,52,0,1200.0,690,Cafes
47277,1,1,4.2,2859,69,7,800.0,9088,Cafes
47278,0,0,4.3,74,69,0,400.0,9088,Cafes
47279,1,0,3.9,88,69,7,400.0,9088,Cafes
47280,1,0,3.6,123,69,0,600.0,9088,Cafes
47282,0,0,3.0,6,69,0,900.0,9088,Cafes
47284,0,0,4.6,2295,12,0,1100.0,9088,Cafes
47285,0,0,4.5,3599,80,0,900.0,9088,Cafes
47286,1,1,4.4,726,52,7,1700.0,9088,Cafes
47287,0,1,4.1,1750,12,0,1000.0,9088,Cafes
47288,0,0,4.4,2652,12,0,600.0,9088,Cafes
47289,1,0,4.4,1115,51,7,600.0,9088,Cafes
47291,1,0,4.2,3581,12,0,650.0,9088,Cafes
47293,1,1,4.2,63,52,0,800.0,9088,Cafes
47294,1,0,4.1,119,70,0,700.0,9088,Cafes
47295,0,0,4.3,797,12,7,900.0,9088,Cafes
47296,0,0,4.0,1469,52,7,450.0,9088,Cafes
47297,1,0,4.1,488,12,0,700.0,9088,Cafes
47299,0,0,4.0,30,8,0,450.0,9088,Cafes
47301,0,1,3.9,305,77,0,750.0,9088,Cafes
47302,1,0,3.7,97,28,7,650.0,9088,Cafes
47303,0,0,3.9,37,52,0,700.0,9088,Cafes
47305,1,0,4.2,121,52,7,500.0,9088,Cafes
47306,0,1,3.8,98,51,7,1000.0,9088,Cafes
47307,0,0,4.0,105,51,7,1200.0,9088,Cafes
47309,0,0,4.0,33,70,0,800.0,9088,Cafes
47310,1,0,3.7,70,12,7,500.0,9088,Cafes
47316,0,0,2.9,12,12,0,700.0,9088,Cafes
47327,1,0,,0,51,5,600.0,2557,Cafes
47329,1,0,3.8,263,52,0,700.0,1619,Cafes
47332,0,0,3.6,47,8,0,350.0,9088,Cafes
47334,1,1,4.6,4841,15,7,1300.0,9088,Cafes
47335,1,0,4.3,658,15,7,750.0,8997,Cafes
47336,0,0,4.0,38,85,7,1100.0,9088,Cafes
47337,0,0,4.3,167,82,0,750.0,9088,Cafes
47338,1,1,4.2,864,15,7,1000.0,5361,Cafes
47339,1,0,4.2,745,15,0,750.0,9088,Cafes
47340,1,0,,0,14,7,600.0,2821,Cafes
47342,1,0,3.5,20,15,0,500.0,1894,Cafes
47347,1,0,3.2,5,78,7,400.0,9088,Cafes
47349,1,0,,0,21,6,200.0,3607,Cafes
47353,1,0,4.4,882,27,3,500.0,2242,Delivery
47354,1,0,3.6,385,11,3,450.0,4994,Delivery
47355,1,0,4.0,496,27,5,300.0,9088,Delivery
47356,1,0,4.2,288,80,5,500.0,4570,Delivery
47357,1,0,4.3,295,69,6,500.0,3394,Delivery
47358,1,0,3.6,60,8,5,150.0,4434,Delivery
47359,1,0,3.6,133,48,7,150.0,9088,Delivery
47360,1,0,3.2,122,82,5,300.0,9088,Delivery
47361,1,0,4.0,115,69,3,650.0,3629,Delivery
47362,1,0,3.4,87,85,6,200.0,9088,Delivery
47363,1,0,3.3,89,82,5,350.0,8385,Delivery
47364,1,0,3.4,360,18,5,350.0,9088,Delivery
47365,1,0,3.4,70,69,5,400.0,3542,Delivery
47366,1,0,4.2,385,82,0,500.0,3065,Delivery
47368,1,0,3.6,112,70,5,500.0,8883,Delivery
47369,1,0,3.9,376,52,7,200.0,630,Delivery
47370,1,0,4.2,3581,12,0,650.0,1227,Delivery
47372,1,0,3.8,93,20,5,300.0,8418,Delivery
47373,1,0,4.4,638,69,4,400.0,9088,Delivery
47374,1,0,4.3,30,69,6,600.0,7513,Delivery
47375,1,0,4.0,3286,12,1,750.0,9088,Delivery
47377,1,0,4.0,1087,8,7,550.0,9088,Delivery
47378,1,0,4.0,114,85,3,500.0,1766,Delivery
47380,1,0,3.8,50,89,5,350.0,9088,Delivery
47381,1,1,4.2,570,77,1,1200.0,9088,Delivery
47382,1,0,3.9,116,82,5,150.0,9088,Delivery
47383,1,0,4.0,208,82,5,250.0,6182,Delivery
47384,1,0,4.0,152,76,1,600.0,928,Delivery
47385,1,0,4.3,2162,69,1,600.0,393,Delivery
47386,1,0,3.9,106,85,3,800.0,3936,Delivery
47387,1,0,3.8,236,77,5,750.0,9088,Delivery
47388,1,0,3.6,30,85,5,300.0,985,Delivery
47389,1,0,3.7,28,89,5,350.0,8619,Delivery
47391,1,0,3.6,212,15,5,400.0,9088,Delivery
47392,1,0,4.0,631,66,7,450.0,9088,Delivery
47393,0,0,3.2,6,4,5,100.0,9088,Delivery
47394,1,0,3.7,80,82,5,300.0,6975,Delivery
47395,1,0,3.8,79,20,5,300.0,9088,Delivery
47396,1,1,3.3,60,80,5,400.0,9088,Delivery
47397,1,0,3.6,11,85,6,500.0,6496,Delivery
47398,0,0,4.3,1796,69,1,800.0,9088,Delivery
47400,1,0,3.6,44,82,5,100.0,6654,Delivery
47401,1,0,4.3,152,82,1,650.0,8201,Delivery
47402,0,0,3.7,45,66,1,900.0,9088,Delivery
47403,1,0,2.9,75,77,1,500.0,3293,Delivery
47405,1,0,4.0,661,14,5,600.0,6033,Delivery
47406,1,1,4.4,3727,51,7,1300.0,9088,Delivery
47407,1,0,3.3,82,20,6,400.0,9088,Delivery
47408,1,1,3.8,197,80,1,800.0,9088,Delivery
47411,1,0,4.0,180,82,1,750.0,9088,Delivery
47413,1,0,4.6,2521,51,1,1600.0,9088,Delivery
47415,1,0,3.3,11,52,3,450.0,5937,Delivery
47416,1,0,3.0,41,27,3,400.0,9088,Delivery
47417,1,0,3.9,56,80,5,400.0,2191,Delivery
47418,1,0,3.5,18,82,5,400.0,9088,Delivery
47419,1,0,3.3,69,8,5,500.0,521,Delivery
47420,1,0,3.0,165,12,5,350.0,5850,Delivery
47421,1,0,3.8,77,70,5,500.0,2603,Delivery
47422,1,0,3.7,70,12,7,500.0,6916,Delivery
47424,1,1,4.2,4752,12,1,1500.0,8446,Delivery
47425,1,0,4.2,93,8,5,300.0,6177,Delivery
47426,1,0,3.6,20,52,5,200.0,9088,Delivery
47427,1,1,4.6,4841,15,7,1300.0,9088,Delivery
47428,0,0,3.8,62,80,1,400.0,9088,Delivery
47429,1,0,4.0,70,48,3,600.0,6775,Delivery
47431,1,0,4.0,47,70,4,300.0,1356,Delivery
47432,1,1,4.1,637,15,1,1100.0,4631,Delivery
47433,1,0,3.0,9,20,5,500.0,2554,Delivery
47434,1,1,4.5,1648,15,1,1300.0,1604,Delivery
47435,1,0,3.9,272,52,7,250.0,758,Delivery
47437,1,0,3.8,266,70,1,850.0,8521,Delivery
47440,1,0,,0,82,7,200.0,6220,Delivery
47442,1,0,3.6,17,8,1,800.0,8416,Delivery
47444,1,0,2.9,111,77,1,500.0,843,Delivery
47445,1,0,3.9,121,52,5,400.0,843,Delivery
47446,1,0,4.0,112,76,4,400.0,7258,Delivery
47447,1,1,4.5,1431,12,2,1700.0,9088,Delivery
47449,1,1,4.2,2747,52,0,1200.0,690,Delivery
47450,1,0,3.5,12,8,1,650.0,2054,Delivery
47451,1,1,4.3,2053,52,1,1500.0,1093,Delivery
47452,1,0,3.9,105,32,5,200.0,3151,Delivery
47453,1,0,3.6,125,8,7,400.0,8977,Delivery
47455,1,1,4.2,415,8,7,1600.0,5045,Delivery
47456,1,0,4.2,182,14,1,800.0,2579,Delivery
47458,0,0,4.3,583,82,0,700.0,9088,Delivery
47459,1,1,4.5,1142,12,2,1200.0,9088,Delivery
47460,1,0,3.4,60,20,5,300.0,6229,Delivery
47461,0,0,2.5,22,82,1,1000.0,9088,Delivery
47463,1,0,2.8,303,14,1,500.0,1011,Delivery
47465,1,0,,0,8,7,400.0,5596,Delivery
47466,1,0,3.9,113,77,5,250.0,442,Delivery
47467,1,0,4.5,222,8,7,450.0,5417,Delivery
47468,1,0,3.6,12,8,7,400.0,4591,Delivery
47469,1,0,2.6,313,77,1,700.0,2152,Delivery
47470,1,0,3.5,11,89,5,200.0,1527,Delivery
47471,1,0,4.4,1115,51,7,600.0,1585,Delivery
47472,1,0,3.7,33,82,5,300.0,8488,Delivery
47473,1,0,,0,82,6,300.0,6990,Delivery
47474,1,0,4.0,790,70,5,400.0,6584,Delivery
47475,1,0,3.8,26,85,3,500.0,2882,Delivery
47476,1,0,4.3,131,8,1,700.0,7215,Delivery
47480,1,0,3.1,23,4,5,250.0,4402,Delivery
47481,0,1,4.0,1025,8,1,700.0,9088,Delivery
47482,1,0,4.2,402,15,1,600.0,9088,Delivery
47483,1,0,3.4,27,48,5,300.0,8785,Delivery
47484,1,0,3.9,104,8,7,400.0,6203,Delivery
47485,1,0,3.9,87,82,1,500.0,8215,Delivery
47486,1,0,3.9,148,8,7,450.0,5295,Delivery
47487,0,0,4.3,1195,69,1,550.0,9088,Delivery
47488,1,0,3.9,150,20,4,500.0,5059,Delivery
47489,0,0,3.6,44,8,7,300.0,9088,Delivery
47490,1,0,3.8,75,89,1,1000.0,5917,Delivery
47491,1,0,3.5,59,77,5,300.0,1990,Delivery
47492,1,0,3.9,458,69,5,400.0,1020,Delivery
47494,1,0,4.0,363,69,1,1000.0,9088,Delivery
47495,1,0,3.2,4,77,7,300.0,8368,Delivery
47496,1,0,4.2,444,82,7,700.0,9088,Delivery
47497,1,0,3.7,30,82,7,300.0,1032,Delivery
47498,1,0,3.4,64,12,5,400.0,961,Delivery
47499,1,0,4.2,1773,80,1,750.0,1111,Delivery
47500,1,0,3.9,241,4,0,700.0,6418,Delivery
47501,0,0,4.4,1916,69,4,400.0,9088,Delivery
47504,1,1,4.2,2859,69,7,800.0,1199,Delivery
47505,1,1,4.3,512,51,2,1300.0,9088,Delivery
47506,1,0,3.8,24,8,5,350.0,7018,Delivery
47507,1,0,4.0,787,12,1,650.0,9088,Delivery
47508,1,0,3.9,37,8,5,600.0,8827,Delivery
47509,1,0,4.2,123,80,4,400.0,8035,Delivery
47510,1,0,2.9,26,69,5,300.0,9088,Delivery
47511,1,0,4.3,658,15,7,750.0,8997,Delivery
47512,1,0,4.3,7584,12,7,1500.0,2718,Delivery
47513,1,0,4.1,80,14,7,350.0,5833,Delivery
47515,1,0,3.2,5,78,5,300.0,3292,Delivery
47516,1,0,3.4,43,82,7,150.0,4178,Delivery
47517,1,1,4.2,864,15,7,1000.0,5361,Delivery
47518,1,1,4.1,866,69,1,1400.0,9088,Delivery
47519,1,0,3.3,19,8,5,300.0,2455,Delivery
47520,1,0,3.8,111,15,4,500.0,4115,Delivery
47521,1,0,3.9,218,8,1,800.0,4245,Delivery
47522,1,0,3.7,184,8,5,500.0,5764,Delivery
47523,1,0,,0,82,3,200.0,44,Delivery
47524,1,0,4.0,1106,82,1,1300.0,9088,Delivery
47525,1,0,2.9,18,12,5,600.0,9088,Delivery
47526,1,0,4.3,1384,20,1,700.0,9088,Delivery
47527,1,0,3.9,120,82,1,600.0,9088,Delivery
47528,1,0,3.3,10,76,7,200.0,5280,Delivery
47529,1,1,4.1,463,12,1,600.0,9088,Delivery
47530,1,0,3.7,51,14,5,250.0,3551,Delivery
47531,1,0,3.9,157,89,1,450.0,7909,Delivery
47532,1,0,4.1,257,85,0,500.0,1588,Delivery
47534,1,0,4.2,138,15,1,1500.0,9088,Delivery
47535,1,0,3.9,367,69,1,800.0,2179,Delivery
47536,1,0,4.2,132,8,4,180.0,5258,Delivery
47537,1,0,2.8,26,76,0,900.0,8782,Delivery
47538,0,0,3.2,5,70,3,350.0,9088,Delivery
47539,1,0,3.1,13,70,5,350.0,838,Delivery
47540,1,0,3.6,23,77,7,150.0,4097,Delivery
47541,1,0,3.7,23,27,5,100.0,518,Delivery
47542,1,1,4.2,63,52,0,800.0,6694,Delivery
47543,1,1,3.9,1377,52,7,2100.0,9088,Delivery
47545,1,0,4.2,233,51,7,300.0,6211,Delivery
47546,1,0,4.0,872,51,5,400.0,6850,Delivery
47548,1,0,3.8,210,15,1,400.0,8510,Delivery
47549,1,0,3.9,62,77,7,150.0,5756,Delivery
47550,1,1,4.2,2938,12,1,1000.0,9088,Delivery
47551,1,1,4.4,2245,51,7,3000.0,7408,Delivery
47554,1,0,3.8,106,69,5,200.0,8486,Delivery
47555,1,1,4.5,1258,80,2,1700.0,9088,Delivery
47557,1,0,3.8,33,82,5,200.0,5067,Delivery
47558,1,0,3.4,36,8,7,150.0,383,Delivery
47559,1,0,4.0,114,52,1,1000.0,6260,Delivery
47562,1,0,,0,82,3,500.0,5739,Delivery
47563,1,1,3.9,94,8,2,1300.0,7709,Delivery
47564,1,0,4.3,911,82,1,2000.0,9088,Delivery
47565,0,0,4.3,1749,12,7,1300.0,9088,Delivery
47566,1,0,3.9,207,80,1,650.0,6474,Delivery
47567,1,0,3.0,8,8,5,500.0,3241,Delivery
47568,1,0,3.9,227,12,1,950.0,7195,Delivery
47570,1,0,3.2,43,27,5,300.0,5028,Delivery
47571,1,0,4.1,48,12,4,300.0,5553,Delivery
47572,0,0,3.9,256,20,1,700.0,9088,Delivery
47573,0,0,4.1,803,69,1,800.0,9088,Delivery
47574,1,0,3.8,59,14,7,300.0,4579,Delivery
47578,0,0,2.8,56,85,5,400.0,9088,Delivery
47579,1,0,3.4,207,15,1,600.0,9088,Delivery
47580,0,0,4.0,124,12,7,500.0,9088,Delivery
47581,1,1,4.2,2290,80,2,1400.0,7437,Delivery
47583,1,0,4.0,186,14,5,400.0,3310,Delivery
47585,1,0,3.7,162,15,1,700.0,1849,Delivery
47587,1,0,3.2,4,89,5,500.0,5435,Delivery
47588,1,0,3.7,54,20,4,300.0,1398,Delivery
47589,1,0,3.9,88,69,7,400.0,7190,Delivery
47590,1,0,3.7,84,77,1,500.0,7902,Delivery
47591,1,0,3.9,171,20,5,600.0,2462,Delivery
47596,1,0,3.2,4,37,7,200.0,2836,Delivery
47597,1,0,3.5,75,8,5,500.0,7823,Delivery
47598,1,0,2.5,34,82,5,600.0,35,Delivery
47599,1,0,4.1,241,4,5,200.0,7095,Delivery
47600,1,0,3.9,134,85,1,700.0,8128,Delivery
47601,1,0,4.0,57,8,1,1500.0,3647,Delivery
47602,1,0,4.2,745,15,0,750.0,6432,Delivery
47603,1,0,3.5,34,82,5,200.0,5469,Delivery
47604,1,0,4.3,335,12,1,800.0,5373,Delivery
47605,1,0,3.6,28,20,5,200.0,134,Delivery
47606,1,0,4.1,67,52,4,900.0,2974,Delivery
47607,1,0,3.1,22,20,4,250.0,3166,Delivery
47608,1,0,4.1,119,70,0,700.0,1385,Delivery
47609,1,1,4.1,2180,8,7,2000.0,6572,Delivery
47610,1,1,4.4,1854,51,1,1500.0,5600,Delivery
47611,1,0,4.1,1136,8,1,1500.0,8792,Delivery
47612,1,0,,0,82,5,600.0,8030,Delivery
47613,1,0,4.1,488,12,0,700.0,4487,Delivery
47614,0,1,4.1,105,69,7,1000.0,9088,Delivery
47618,1,0,2.9,50,8,5,350.0,232,Delivery
47620,1,0,3.4,7,20,5,200.0,8908,Delivery
47623,1,1,4.2,986,82,2,1000.0,5282,Delivery
47624,1,1,4.0,940,12,2,1000.0,3040,Delivery
47626,1,0,3.8,19,8,5,200.0,4530,Delivery
47628,1,0,3.2,5,78,7,400.0,2967,Delivery
47629,1,0,3.8,12,52,7,400.0,9088,Delivery
47631,1,0,4.0,68,12,4,250.0,4021,Delivery
47633,1,1,4.2,82,8,1,700.0,9088,Delivery
47634,1,1,4.4,502,80,7,1900.0,9088,Delivery
47638,1,1,3.9,1943,52,1,2100.0,9088,Delivery
47639,1,0,3.9,40,8,7,400.0,7188,Delivery
47641,1,0,3.6,52,12,1,600.0,3746,Delivery
47643,1,0,3.9,58,52,4,600.0,9007,Delivery
47644,1,0,3.4,8,82,5,500.0,9088,Delivery
47645,0,0,4.1,405,15,1,750.0,9088,Delivery
47647,1,1,4.2,861,12,1,1400.0,9088,Delivery
47648,1,1,4.1,302,70,1,1000.0,830,Delivery
47652,1,0,4.1,161,85,0,300.0,712,Delivery
47653,1,0,,0,15,3,200.0,6798,Delivery
47655,1,0,3.8,82,69,4,350.0,884,Delivery
47658,1,0,4.1,34,15,4,300.0,9088,Delivery
47659,1,0,3.8,48,48,7,300.0,858,Delivery
47661,1,0,4.1,1222,8,7,2000.0,2631,Delivery
47662,1,0,4.4,69,51,5,300.0,3049,Delivery
47663,1,0,3.0,13,69,6,400.0,3655,Delivery
47664,1,0,4.2,121,52,7,500.0,4499,Delivery
47665,1,0,4.0,140,12,5,400.0,2666,Delivery
47666,1,1,4.1,774,82,2,1200.0,7986,Delivery
47667,1,1,4.3,972,12,0,750.0,2708,Delivery
47668,1,0,3.8,263,52,0,700.0,1619,Delivery
47669,1,0,3.3,6,82,7,150.0,3612,Delivery
47670,1,0,3.6,23,4,7,100.0,3300,Delivery
47671,1,0,3.6,34,20,5,700.0,9088,Delivery
47672,1,0,3.7,66,82,0,800.0,5356,Delivery
47674,1,0,3.5,10,20,6,300.0,3072,Delivery
47675,1,1,4.4,232,52,7,2000.0,2475,Delivery
47676,1,1,4.5,875,52,1,1800.0,9088,Delivery
47680,1,0,4.0,26,4,5,100.0,5668,Delivery
47681,1,0,3.9,189,48,5,200.0,9088,Delivery
47682,1,0,3.7,43,82,5,250.0,3500,Delivery
47684,1,0,3.4,4,8,5,400.0,773,Delivery
47686,1,0,3.4,6,4,5,100.0,2946,Delivery
47687,1,0,3.6,123,69,0,600.0,361,Delivery
47688,1,0,3.5,13,8,1,600.0,6297,Delivery
47690,1,0,3.1,29,8,7,250.0,7455,Delivery
47692,1,0,3.5,20,15,0,500.0,1894,Delivery
47697,1,0,3.7,281,8,1,800.0,6163,Delivery
47698,1,0,,0,48,5,300.0,2577,Delivery
47701,1,0,3.8,111,82,5,300.0,4969,Delivery
47709,1,0,3.4,4,40,3,250.0,4496,Delivery
47710,1,0,,0,8,5,250.0,6411,Delivery
47713,0,0,4.0,210,69,1,500.0,9088,Delivery
47714,1,1,2.2,409,52,1,1000.0,8665,Delivery
47718,1,0,3.8,74,8,0,650.0,8541,Delivery
47719,1,0,3.4,7,52,6,1600.0,6518,Delivery
47720,1,0,2.9,17,82,4,200.0,2833,Delivery
47724,1,0,4.4,232,52,5,700.0,8044,Delivery
47725,1,0,3.9,466,82,7,800.0,3098,Delivery
47730,1,0,3.0,114,20,3,500.0,9088,Delivery
47731,1,0,3.1,19,20,5,300.0,5829,Delivery
47734,1,0,3.2,7,1,5,200.0,3613,Delivery
47736,1,1,4.4,725,70,1,1000.0,9088,Delivery
47737,1,0,,0,48,7,300.0,9088,Delivery
47738,1,0,3.7,97,28,7,650.0,6741,Delivery
47740,1,0,2.6,26,69,5,400.0,4358,Delivery
47741,1,0,4.0,1114,44,3,500.0,9088,Delivery
47743,1,0,,0,82,6,500.0,3572,Delivery
47744,1,0,4.1,33,15,4,400.0,7472,Delivery
47746,0,1,4.3,2741,8,7,1300.0,9088,Delivery
47749,1,0,3.7,111,78,1,700.0,9088,Delivery
47752,1,0,4.1,119,70,1,1000.0,8020,Delivery
47753,1,0,,0,14,7,100.0,7977,Delivery
47755,0,0,3.7,163,80,5,300.0,9088,Delivery
47767,1,0,3.0,20,8,5,400.0,1920,Delivery
47770,1,1,4.3,3498,51,7,1700.0,9088,Delivery
47775,0,0,,0,77,6,250.0,9088,Delivery
47776,0,1,4.4,2055,51,2,1200.0,9088,Delivery
47780,1,0,3.8,38,82,1,400.0,3048,Delivery
47781,0,0,4.1,1546,51,7,1200.0,9088,Delivery
47786,0,0,3.8,36,13,1,500.0,9088,Delivery
47787,1,1,4.3,1055,51,1,1600.0,9088,Delivery
47790,0,0,4.2,1364,70,1,700.0,9088,Delivery
47791,0,1,4.1,1343,51,2,2100.0,9088,Delivery
47792,1,1,4.2,525,77,1,800.0,7047,Delivery
47793,0,0,4.5,3599,80,0,900.0,9088,Delivery
47794,1,1,4.4,726,52,7,1700.0,6120,Delivery
47795,0,1,4.3,537,77,1,1400.0,9088,Delivery
47796,0,0,4.1,493,66,1,600.0,9088,Delivery
47798,0,0,4.2,366,70,5,400.0,9088,Delivery
47799,0,0,4.3,167,82,0,750.0,9088,Delivery
47800,0,0,3.9,85,12,5,500.0,9088,Delivery
47801,0,0,4.3,797,12,7,900.0,9088,Delivery
47802,0,0,4.0,1469,52,7,450.0,9088,Delivery
47804,1,0,4.0,101,80,5,150.0,8360,Delivery
47807,0,0,3.9,57,14,6,1200.0,9088,Delivery
47811,0,0,3.1,23,77,1,450.0,9088,Delivery
47813,0,0,3.8,33,15,5,400.0,9088,Delivery
47814,1,0,,0,14,7,600.0,2821,Delivery
47817,1,0,,0,89,5,250.0,8381,Delivery
47822,0,0,,0,54,5,200.0,9088,Delivery
47824,0,0,3.4,14,70,7,200.0,9088,Delivery
47827,1,0,3.2,34,77,1,550.0,6633,Delivery
47829,1,0,4.3,1135,28,0,800.0,1802,Delivery
47834,1,0,3.7,35,89,7,300.0,9088,Delivery
47841,0,0,3.9,32,8,7,300.0,9088,Delivery
47864,0,1,3.6,279,80,2,800.0,9088,Delivery
47873,0,0,,0,89,7,300.0,9088,Delivery
47892,0,0,3.1,11,14,1,450.0,9088,Delivery
47905,0,0,3.8,33,77,3,350.0,9088,Delivery
47906,0,0,3.6,8,8,5,400.0,9088,Delivery
47909,1,0,,0,12,5,200.0,2085,Delivery
47917,0,0,,0,70,5,100.0,9088,Delivery
47923,1,0,,0,21,6,200.0,3608,Delivery
47924,0,0,,0,89,3,700.0,9088,Delivery
47926,1,0,,0,51,5,600.0,2557,Delivery
47928,1,0,3.1,5,14,5,300.0,6420,Delivery
47929,1,0,,0,8,4,150.0,5489,Delivery
47932,1,0,3.8,159,28,1,1300.0,9088,Delivery
47934,0,0,3.4,9,89,7,100.0,9088,Delivery
47936,0,0,,0,88,5,250.0,9088,Delivery
47937,1,0,,0,8,7,250.0,6123,Delivery
47939,0,0,,0,89,5,400.0,9088,Delivery
